storefront,pf,storefront_id,tab,tab_id,page,section_index,section,section_id,section_ty,section_lo,iar,bg_style,card_source,card_index,card,card_id,card_ty,cty,cust_sc,source_url,request_url
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,6,Reality Shows,5A701F0F-943E-4F6C-98EC-62E184D5E17B,Container,carousel,0-16x9,{},direct_cd,7,Wheel Of Fortune,7EA909E8-3AA6-4197-AF45-0B4B920A590F,,tvseries,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,7,Popular in Sports,6C66BF80-A87D-42B2-86C7-EAE6D13D521F,Container,carousel,0-1x1,{},direct_cd,1,Tennis,A51190F4-99B2-4A30-95E9-4B0922AF6200,Collection,,,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,7,Popular in Sports,6C66BF80-A87D-42B2-86C7-EAE6D13D521F,Container,carousel,0-1x1,{},direct_cd,2,Cricket,E25AC2F0-F5E0-479E-86F4-8D97D50ADE7F,Collection,,,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,7,Popular in Sports,6C66BF80-A87D-42B2-86C7-EAE6D13D521F,Container,carousel,0-1x1,{},direct_cd,3,Football,38B3B7DE-649A-430F-8EE4-2C82A46DA14B,Collection,,,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,7,Popular in Sports,6C66BF80-A87D-42B2-86C7-EAE6D13D521F,Container,carousel,0-1x1,{},direct_cd,4,UFC,A9AB396E-BCA3-407F-B580-7180DE32B0E3,Collection,,,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,8,Hastinapur Ke Veer,23B45409-7A35-435E-BABA-29DC2845B5C8,Container,carousel,0-16x9,"{""ia"":[""6-1x1""]}",direct_cd,1,Duryodhan’s Plot Against Bheem,C8EF4307-66BF-4B92-A13A-0ECA2E04FE91,,tvepisode,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,8,Hastinapur Ke Veer,23B45409-7A35-435E-BABA-29DC2845B5C8,Container,carousel,0-16x9,"{""ia"":[""6-1x1""]}",direct_cd,2,Mama Shakuni's Wicked Scheme,DE76652E-3185-49CD-98D1-C1067841A3C2,,tvepisode,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,8,Hastinapur Ke Veer,23B45409-7A35-435E-BABA-29DC2845B5C8,Container,carousel,0-16x9,"{""ia"":[""6-1x1""]}",direct_cd,3,Veers Meet Bhishma Pitamah,AA05C0FD-1C47-4D85-BFA2-DFAFF32D911B,,tvepisode,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,8,Hastinapur Ke Veer,23B45409-7A35-435E-BABA-29DC2845B5C8,Container,carousel,0-16x9,"{""ia"":[""6-1x1""]}",direct_cd,4,Veers Save Gajanan,223AFD64-7468-4689-9757-4E679556B764,,tvepisode,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,8,Hastinapur Ke Veer,23B45409-7A35-435E-BABA-29DC2845B5C8,Container,carousel,0-16x9,"{""ia"":[""6-1x1""]}",direct_cd,5,Bheem And Duryodhana Face Off,993CEC5D-AD96-4350-9D25-968B53D88010,,tvepisode,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,8,Hastinapur Ke Veer,23B45409-7A35-435E-BABA-29DC2845B5C8,Container,carousel,0-16x9,"{""ia"":[""6-1x1""]}",direct_cd,6,Duryodhana's Thirst For Throne,022E280E-A032-4E28-8806-288E59F40FA9,,tvepisode,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,8,Hastinapur Ke Veer,23B45409-7A35-435E-BABA-29DC2845B5C8,Container,carousel,0-16x9,"{""ia"":[""6-1x1""]}",direct_cd,7,Bheem’s Haunting Dream,A6830EFB-CE6D-4927-BD36-59AAA8A24599,,tvepisode,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,8,Hastinapur Ke Veer,23B45409-7A35-435E-BABA-29DC2845B5C8,Container,carousel,0-16x9,"{""ia"":[""6-1x1""]}",direct_cd,8,Khel Diwas,1CB5DC02-D220-40F7-A9A2-2E92A152279C,,tvepisode,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,8,Hastinapur Ke Veer,23B45409-7A35-435E-BABA-29DC2845B5C8,Container,carousel,0-16x9,"{""ia"":[""6-1x1""]}",direct_cd,9,Pandavas Enter Hastinapur,2A24577B-9DF3-459D-9A24-E29D07CB6092,,tvepisode,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,8,Hastinapur Ke Veer,23B45409-7A35-435E-BABA-29DC2845B5C8,Container,carousel,0-16x9,"{""ia"":[""6-1x1""]}",direct_cd,10,Sahadev’s Danger,D8C47F19-CB61-4B32-8F49-2F929DF176F9,,tvepisode,shows,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,1,Anastasia Potapova vs Anna Kalinskaya - Round 4 - 1 Jun 2026 Trailer,D884CEB7-446A-411D-B9C3-1A4CA655128A,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,2,Andreeva vs Teichmann - Round 4 - Highlights - 31 May 2026,95E01E82-A0AE-46B0-BDBB-F1332263CB60,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,3,Berrettini vs Comesana - Round 3 - Highlights - 30 May 2026,ACA96BA9-1D90-4474-8079-3E2DD188FD04,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,4,Berrettini vs Comesana - Round 3 - Highlights - 30 May 2026,030834D0-44EC-4F05-BCAD-5BE6B778B9AD,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,5,Cirstea vs Wang - Round 4 - Highlights - 31 May 2026,F6FD3A71-7229-436D-BF5E-29E12AE7886C,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,6,Cirstea vs Wang - Round 4 - Highlights - 31 May 2026,854024D4-540E-4428-94E9-6F2D02E1CF91,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,7,De Jong vs Zverev - Round 4 - Highlights - 31 May 2026,A0B94650-B4B1-436D-B677-CCF260F5E051,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,8,Faria vs Tiafoe - Round 3 - Highlights - 30 May 2026,C8E025E1-1EF5-4023-BDBA-9858CD3E5A53,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,9,Gauff vs Potapova - Round 3 - Highlights - 30 May 2026,AE0E0FEB-0902-45D7-919F-A5B5AD883521,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,10,Jodar vs Carreno Busta - Round 4 - Highlights - 31 May 2026,684A538A-0AE4-4712-B0A0-42BE42AF558B,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,11,Kostyuk vs Swiatek - Round 4 - Highlights - 31 May 2026,C0F33A49-380A-44A1-A795-D1E69D3C8A3A,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,12,Kouame vs Tabilo - Round 3 - Highlights - 30 May 2026,D91CA04D-0272-4894-A8C8-1CB65C5328E8,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,13,Mboko vs Keys - Round 3 - Highlights - 30 May 2026,6FFF732E-95A6-4E28-91E1-C5094DE3834C,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,14,Mensik vs Rublev - Round 4 - Highlights - 31 May 2026,F53EB5A7-DB87-4A3E-8B3C-119C6F0206B6,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,15,Mensik vs Rublev - Round 4 - Highlights - 31 May 2026,28B5E567-9D45-4865-84DC-9486A55DE75F,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,16,Ruud vs Fonseca - Round 4 - Highlights - 31 May 2026,BB25AE79-E843-4669-9AF1-BFB37BDF0367,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,17,Upcoming - 3rd T20I - India Women's Tour of England 2026,AACFCE0C-0F9C-4A4C-A543-C32A5354CA01,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,18,Winning Moments - Day 1 - 24 May 2026,7403704E-AD93-4A1E-9A73-CAC12BD9394D,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,19,Winning Moments - Day 2 - 25 May 2026,B5B4C2C1-59F7-4832-B55B-05E7704581F5,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,20,Winning Moments - Day 3 - 26 May 2026,11C3E61C-F619-4D9E-9085-5F4CAB3A67A5,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,21,Winning Moments - Day 4 - 27 May 2026,1BE8126A-2E3E-4776-AD51-BE7C550D3CE3,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,22,Winning Moments - Day 5 - 28 May 2026,ACC67790-796C-4EE3-A60E-68C279ACAEA0,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,23,Winning Moments - Day 6 - 29 May 2026,2A0C2A6D-5DE3-4682-B034-51C40FC14361,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,24,Winning Moments - Day 7 - 30 May 2026,704EF5A2-F809-457D-82CE-3525CADE1A0A,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,9,Best In Sports,48C323E5-93CA-4A1F-87C6-FF63EBEE720E,Container,carousel,0-2x3,{},direct_cd,25,Winning Moments - Day 8 - 31 May 2026,29B6B797-D4C2-4095-BD39-71644CB4C1E6,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,1,10,Live Channel,B1FA10FE-8239-4BEF-AC01-99B10F33CD99,Container,carousel,0-16x9,{},direct_cd,1,Sony Sports Network,0747C005-D0A4-467F-9281-59B7AB0C9669,,channel,,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=1
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,2,Best of Rolan-Garros-Day 11,F46D06AE-A672-4380-BED7-E9BE666D17C5,Container,carousel,0-2x3,{},direct_cd,1,Mensik vs Rublev - Round 4 - Highlights - 31 May 2026,F53EB5A7-DB87-4A3E-8B3C-119C6F0206B6,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
Entertainment,regular,EBFB096C-CA11-4E32-A231-8A7FA15B5E13,Home,9EF17281-00E5-4C44-A480-A2FCD73E179C,2,2,Best of Rolan-Garros-Day 11,F46D06AE-A672-4380-BED7-E9BE666D17C5,Container,carousel,0-2x3,{},direct_cd,2,Cirstea vs Wang - Round 4 - Highlights - 31 May 2026,F6FD3A71-7229-436D-BF5E-29E12AE7886C,,sporthighlight,sports,,https://catalog-service.cms-qp.opt.quickplay.com/catalog/storefront/landingscreen?ipr=true&ivg=false&sfInfo=true&reg=in&dt=androidmobile&client=sony-sony-androidmobile&chrt=Sony1&cPageSize=10&pf=regular&cPageNumber=2&sfid=EBFB096C-CA11-4E32-A231-8A7FA15B5E13&tid=9EF17281-00E5-4C44-A480-A2FCD73E179C
